observation_id,common_name,scientific_name,relative_path,observed_on,photo_count,latitude,longitude,user_login,inat_url,query_species,image_1,image_2
68850506,Swallow-tailed Kite,Elanoides forficatus,images/Swallow-tailed_Kite/68850506,2021-01-25 14:16:00,2,7.0302465622,-75.3050509432,camilojotage,https://www.inaturalist.org/observations/68850506,Swallow-tailed Kite,111585334.jpg,111585339.jpg
163567035,Swallow-tailed Kite,Elanoides forficatus,images/Swallow-tailed_Kite/163567035,2023-05-14 07:03:32,2,25.7178866887,-80.2962451538,dbond,https://www.inaturalist.org/observations/163567035,Swallow-tailed Kite,282916494.jpg,282916473.jpg
148147283,Swamp Sparrow,Melospiza georgiana,images/Swamp_Sparrow/148147283,2023-02-05 13:09:00,3,32.5986041795,-92.0396626369,charlespaxton,https://www.inaturalist.org/observations/148147283,Swamp Sparrow,255060359.jpg,255060099.jpg
155772807,Swamp Sparrow,Melospiza georgiana,images/Swamp_Sparrow/155772807,2023-04-20 09:33:00,3,41.8870097267,-88.1362442143,molanic,https://www.inaturalist.org/observations/155772807,Swamp Sparrow,269300284.jpg,269300302.jpg
143895234,Tennessee Warbler,Leiothlypis peregrina,images/Tennessee_Warbler/143895234,2022-11-21 09:30:00,2,11.1536767,-74.1031169,caja-manga,https://www.inaturalist.org/observations/143895234,Tennessee Warbler,246862182.jpg,246862183.jpg
146007885,Tennessee Warbler,Leiothlypis peregrina,images/Tennessee_Warbler/146007885,2022-02-26 11:22:00,2,45.6896721348,-122.6306297869,philly96,https://www.inaturalist.org/observations/146007885,Tennessee Warbler,250924115.jpg,250923992.jpg
104617736,Townsend's Solitaire,Myadestes townsendi,images/Townsends_Solitaire/104617736,2022-01-08 13:18:00,2,42.3405318081,-88.2888857646,jophophora,https://www.inaturalist.org/observations/104617736,Townsends Solitaire,175337835.jpg,175337843.jpg
138493957,Townsend's Solitaire,Myadestes townsendi,images/Townsends_Solitaire/138493957,2022-08-14 10:41:00,3,52.0223553911,-116.4704925452,josephlitke,https://www.inaturalist.org/observations/138493957,Townsends Solitaire,236727366.jpg,236727382.jpg
99659939,Townsend's Warbler,Setophaga townsendi,images/Townsends_Warbler/99659939,2021-07-20 12:57:50,4,49.2881770369,-122.931471968,cawilson,https://www.inaturalist.org/observations/99659939,Townsends Warbler,166181478.jpg,166181504.jpg
137365008,Townsend's Warbler,Setophaga townsendi,images/Townsends_Warbler/137365008,2022-10-02 16:24:00,2,34.1582861111,-118.2977194444,sessilefielder,https://www.inaturalist.org/observations/137365008,Townsends Warbler,234586448.jpg,234586495.jpg
36089722,Tree Swallow,Tachycineta bicolor,images/Tree_Swallow/36089722,2019-11-25 10:02:00,4,32.7863781311,-97.1218640162,wlhwildlife,https://www.inaturalist.org/observations/36089722,Tree Swallow,57002840.jpg,57002833.jpg
66263054,Tree Swallow,Tachycineta bicolor,images/Tree_Swallow/66263054,2020-12-07 11:22:00,2,22.1350824896,-101.0007884096,jartigas,https://www.inaturalist.org/observations/66263054,Tree Swallow,106780155.jpg,106779240.jpg
58152227,Tricolored Heron,Egretta tricolor,images/Tricolored_Heron/58152227,2020-08-31 09:13:00,4,27.3240565293,-82.434408593,marylusk,https://www.inaturalist.org/observations/58152227,Tricolored Heron,92818198.jpg,92818201.jpg
94884762,Tricolored Heron,Egretta tricolor,images/Tricolored_Heron/94884762,2021-09-14 17:28:46,6,28.1649678936,-81.8341536913,jdlacy,https://www.inaturalist.org/observations/94884762,Tricolored Heron,157451692.jpg,157451665.jpg
77906420,Trumpeter Swan,Cygnus buccinator,images/Trumpeter_Swan/77906420,2021-04-26 16:08:00,11,44.7881461131,-72.9985927205,cgbb2004,https://www.inaturalist.org/observations/77906420,Trumpeter Swan,127440859.jpg,127440366.jpg
86720250,Trumpeter Swan,Cygnus buccinator,images/Trumpeter_Swan/86720250,2021-06-02 20:38:00,2,50.2144353852,-96.2568542228,k_a_m,https://www.inaturalist.org/observations/86720250,Trumpeter Swan,142909516.jpg,142909513.jpg
148032428,Tufted Titmouse,Baeolophus bicolor,images/Tufted_Titmouse/148032428,2023-02-04 11:29:00,2,43.6287809451,-72.9396361851,susanelliott,https://www.inaturalist.org/observations/148032428,Tufted Titmouse,254841617.jpg,254841512.jpg
156294658,Tufted Titmouse,Baeolophus bicolor,images/Tufted_Titmouse/156294658,2023-04-23 14:16:46,3,35.8993769844,-78.9462396164,harleywyrm,https://www.inaturalist.org/observations/156294658,Tufted Titmouse,270243552.jpg,270243597.jpg
190853274,Tundra Swan,Cygnus columbianus,images/Tundra_Swan/190853274,2023-11-11 12:36:00,3,38.87205257,-90.19666358,oohlookitsarabbit,https://www.inaturalist.org/observations/190853274,Tundra Swan,334668409.jpg,334668273.jpg
32450863,Turkey Vulture,Cathartes aura,images/Turkey_Vulture/32450863,2019-09-09 10:00:00,2,35.71798,-101.548365,greglasley,https://www.inaturalist.org/observations/32450863,Turkey Vulture,50898317.jpg,50898323.jpg
35587984,Turkey Vulture,Cathartes aura,images/Turkey_Vulture/35587984,2018-05-29 10:07:00,2,35.8469013889,140.671355,housecrows,https://www.inaturalist.org/observations/35587984,Turkey Vulture,56131967.jpg,56131679.jpg
95225068,Varied Thrush,Ixoreus naevius,images/Varied_Thrush/95225068,2021-08-14 19:14:00,2,63.6698491087,-149.5788235296,sandor_in,https://www.inaturalist.org/observations/95225068,Varied Thrush,158060728.jpg,158060743.jpg
128299957,Vaux's Swift,Chaetura vauxi,images/Vauxs_Swift/128299957,2022-07-27 11:09:00,3,44.5903575615,-123.2627318558,sedgequeen,https://www.inaturalist.org/observations/128299957,Vauxs Swift,217916276.jpg,217916289.jpg
148263004,Vaux's Swift,Chaetura vauxi,images/Vauxs_Swift/148263004,2023-02-07 08:13:03,3,19.4246338999,-96.9313591719,erick19,https://www.inaturalist.org/observations/148263004,Vauxs Swift,255282487.jpg,255282473.jpg
131750281,Veery,Catharus fuscescens,images/Veery/131750281,2022-08-21 07:46:00,2,48.2059531321,-117.2792285015,davedrum,https://www.inaturalist.org/observations/131750281,Veery,224255258.jpg,224253258.jpg
111824195,Verdin,Auriparus flaviceps,images/Verdin/111824195,2022-04-14 15:19:00,5,34.1478362979,-116.037534317,ericcleveland,https://www.inaturalist.org/observations/111824195,Verdin,188818927.jpg,188818898.jpg
263068367,Verdin,Auriparus flaviceps,images/Verdin/263068367,2025-02-25 08:50:59,3,33.7862158,-116.5415390997,dgrimmphd,https://www.inaturalist.org/observations/263068367,Verdin,472529650.jpg,472529665.jpg
145118092,Vermilion Flycatcher,Pyrocephalus rubinus,images/Vermilion_Flycatcher/145118092,2022-12-23 17:01:00,2,32.5725874007,-117.1253246069,g_heaton,https://www.inaturalist.org/observations/145118092,Vermilion Flycatcher,249222465.jpg,249222454.jpg
140010378,Vesper Sparrow,Pooecetes gramineus,images/Vesper_Sparrow/140010378,2022-10-25 17:57:23,3,32.787921645,-97.1250682436,sam_dragon-moore,https://www.inaturalist.org/observations/140010378,Vesper Sparrow,239599308.jpg,239599333.jpg
49904569,Violet-green Swallow,Tachycineta thalassina,images/Violet-green_Swallow/49904569,2020-06-16 12:26:00,2,48.1416208896,-122.762389183,wendy5,https://www.inaturalist.org/observations/49904569,Violet-green Swallow,79331098.jpg,79233627.jpg
103106425,Violet-green Swallow,Tachycineta thalassina,images/Violet-green_Swallow/103106425,2021-12-14 14:08:00,5,36.9601424667,-121.7704871667,samrawlins,https://www.inaturalist.org/observations/103106425,Violet-green Swallow,172495444.jpg,172495477.jpg
199420244,Warbling Vireo,Vireo gilvus,images/Warbling_Vireo/199420244,2024-02-10 09:24:00,2,24.8140333333,-107.3888666667,sosar,https://www.inaturalist.org/observations/199420244,Warbling Vireo,351679247.jpg,351679241.jpg
117881738,Western Bluebird,Sialia mexicana,images/Western_Bluebird/117881738,2022-05-20 06:41:00,2,38.6007096584,-121.3201050005,carolina_18,https://www.inaturalist.org/observations/117881738,Western Bluebird,199118811.jpg,199118833.jpg
144258041,Western Bluebird,Sialia mexicana,images/Western_Bluebird/144258041,2022-12-12 07:43:45,4,33.6988040441,-116.3749833353,aparrot1,https://www.inaturalist.org/observations/144258041,Western Bluebird,247555861.jpg,247555842.jpg
38998088,Western Cattle-Egret,Ardea ibis,images/Western_Cattle-Egret/38998088,2020-02-21 11:44:00,3,27.8475596107,-80.4881680012,anhingas,https://www.inaturalist.org/observations/38998088,Western Cattle-Egret,61907906.jpg,61907549.jpg
40749861,Western Cattle-Egret,Ardea ibis,images/Western_Cattle-Egret/40749861,2018-09-01 13:55:00,4,-33.1094867295,17.9870954775,mario_mairal,https://www.inaturalist.org/observations/40749861,Western Cattle-Egret,64596127.jpg,64596139.jpg
41084289,Western Flycatcher,Empidonax difficilis,images/Western_Flycatcher/41084289,2020-03-29 13:13:00,3,34.1244028012,-118.2350838027,trickykid1,https://www.inaturalist.org/observations/41084289,Western Flycatcher,65142172.jpg,65142538.jpg
50458726,Western Flycatcher,Empidonax difficilis,images/Western_Flycatcher/50458726,2020-06-21 12:37:00,2,37.9684752088,-122.270028331,ouzel,https://www.inaturalist.org/observations/50458726,Western Flycatcher,80119063.jpg,80775158.jpg
153514530,Western Grebe,Aechmophorus occidentalis,images/Western_Grebe/153514530,2022-07-16 19:06:00,3,37.8085771,-122.4125282,vibri,https://www.inaturalist.org/observations/153514530,Western Grebe,265152567.jpg,265152502.jpg
167283587,Western Grebe,Aechmophorus occidentalis,images/Western_Grebe/167283587,2023-06-09 09:00:00,3,40.1689998256,-105.136511653,brdnrdr,https://www.inaturalist.org/observations/167283587,Western Grebe,289772674.jpg,289772629.jpg
69446346,Western Gull,Larus occidentalis,images/Western_Gull/69446346,2021-02-11 16:24:00,2,36.6345827564,-121.9242803011,hkibak,https://www.inaturalist.org/observations/69446346,Western Gull,112680419.jpg,112680394.jpg
140651045,Western Kingbird,Tyrannus verticalis,images/Western_Kingbird/140651045,2022-10-30 13:38:00,4,30.2492848161,-88.0755318997,howardhorne,https://www.inaturalist.org/observations/140651045,Western Kingbird,240791190.jpg,240791336.jpg
148101502,Western Kingbird,Tyrannus verticalis,images/Western_Kingbird/148101502,2023-02-05 08:35:11,12,30.3156427189,-87.4259872735,mgiddings,https://www.inaturalist.org/observations/148101502,Western Kingbird,254973977.jpg,254973957.jpg
149276486,Western Meadowlark,Sturnella neglecta,images/Western_Meadowlark/149276486,2017-07-18 14:47:00,3,43.7423223397,-101.9507849937,sophiasperd,https://www.inaturalist.org/observations/149276486,Western Meadowlark,257200687.jpg,257200716.jpg
183449946,Western Meadowlark,Sturnella neglecta,images/Western_Meadowlark/183449946,2023-09-03 22:37:00,2,43.781987,-103.600261,gary-delise,https://www.inaturalist.org/observations/183449946,Western Meadowlark,320057370.jpg,320057149.jpg
101728246,Western Sandpiper,Calidris mauri,images/Western_Sandpiper/101728246,2016-12-20 17:47:00,3,19.6743256573,-156.0263772728,geographerdave,https://www.inaturalist.org/observations/101728246,Western Sandpiper,169918269.jpg,169918279.jpg
126308131,Western Sandpiper,Calidris mauri,images/Western_Sandpiper/126308131,2022-06-17 22:14:35,2,59.8614216667,-163.1667466667,as4075,https://www.inaturalist.org/observations/126308131,Western Sandpiper,215123171.jpg,215123488.jpg
109201648,Western Screech-Owl,Megascops kennicottii,images/Western_Screech-Owl/109201648,2022-03-21 10:41:40,6,19.5248295871,-99.0911006944,jossvzqz,https://www.inaturalist.org/observations/109201648,Western Screech-Owl,184007864.jpg,184007994.jpg
128294931,Western Screech-Owl,Megascops kennicottii,images/Western_Screech-Owl/128294931,2022-04-28 20:45:25,2,19.5727611111,-99.3064194444,daniel4645,https://www.inaturalist.org/observations/128294931,Western Screech-Owl,217907859.jpg,217907890.jpg
45482394,Western Tanager,Piranga ludoviciana,images/Western_Tanager/45482394,2020-05-09 14:37:00,4,51.0965803983,-114.187503008,ammlmt,https://www.inaturalist.org/observations/45482394,Western Tanager,72123963.jpg,72123942.jpg
49049580,Western Tanager,Piranga ludoviciana,images/Western_Tanager/49049580,2020-06-09 08:43:00,5,48.6665276237,-123.4962186072,caladri,https://www.inaturalist.org/observations/49049580,Western Tanager,77854284.jpg,77854321.jpg
195192671,Western Wood-Pewee,Contopus sordidulus,images/Western_Wood-Pewee/195192671,2023-12-29 10:05 AM,2,0.0121339897,-78.8977092267,donmarsille,https://www.inaturalist.org/observations/195192671,Western Wood-Pewee,photo_1.jpg,photo_2.jpg
205963027,Western Wood-Pewee,Contopus sordidulus,images/Western_Wood-Pewee/205963027,2024-01-06 3:50 PM,5,-4.0905362,-78.9580083,donmarsille,https://www.inaturalist.org/observations/205963027,Western Wood-Pewee,photo_3.jpg,photo_1.jpg
86212119,Whimbrel,Numenius phaeopus,images/Whimbrel/86212119,2021-06-07 14:49:00,7,30.2333157504,-88.1174606493,dchernack,https://www.inaturalist.org/observations/86212119,Whimbrel,141983131.jpg,141983188.jpg
145571273,Whimbrel,Numenius phaeopus,images/Whimbrel/145571273,2022-12-31 15:54:00,3,28.7524928797,-13.8987290995,robinia396,https://www.inaturalist.org/observations/145571273,Whimbrel,250071884.jpg,250071878.jpg
165168831,White Ibis,Eudocimus albus,images/White_Ibis/165168831,2023-06-02 13:33:58,2,28.357595,-81.59137,williamwisephoto,https://www.inaturalist.org/observations/165168831,White Ibis,285876395.jpg,285876565.jpg
117675346,White Ibis,Eudocimus albus,images/White_Ibis/117675346,2008-05-14 12:34:00,14,27.826918,-97.077779,candice-turtle-mottet,https://www.inaturalist.org/observations/117675346,White Ibis,216367097.jpg,216384009.jpg
72085447,White-breasted Nuthatch,Sitta carolinensis,images/White-breasted_Nuthatch/72085447,2021-03-25 09:24:00,3,44.0996212102,-70.19983739,jamseb,https://www.inaturalist.org/observations/72085447,White-breasted Nuthatch,117469562.jpg,117469736.jpg
101970494,White-breasted Nuthatch,Sitta carolinensis,images/White-breasted_Nuthatch/101970494,2021-11-26 13:24:48,3,43.8661004428,-79.1946270508,galloots13,https://www.inaturalist.org/observations/101970494,White-breasted Nuthatch,170368004.jpg,170367877.jpg
68534865,White-crowned Sparrow,Zonotrichia leucophrys,images/White-crowned_Sparrow/68534865,2021-01-21 14:26:00,2,37.1773178109,-120.6136253095,charadrius,https://www.inaturalist.org/observations/68534865,White-crowned Sparrow,110998191.jpg,110998195.jpg
107679015,White-crowned Sparrow,Zonotrichia leucophrys,images/White-crowned_Sparrow/107679015,2022-02-28 12:43:00,9,33.6536760526,-117.7835516616,mooseandsquirrel,https://www.inaturalist.org/observations/107679015,White-crowned Sparrow,181152446.jpg,181152447.jpg
83964235,White-eyed Vireo,Vireo griseus,images/White-eyed_Vireo/83964235,2021-06-21 17:20:00,4,30.3423294,-98.1271142,georgewilliams,https://www.inaturalist.org/observations/83964235,White-eyed Vireo,137950101.jpg,137950184.jpg
101374839,White-eyed Vireo,Vireo griseus,images/White-eyed_Vireo/101374839,2021-11-16 14:09:52,11,43.8543148743,-79.3543410178,crazybirdy,https://www.inaturalist.org/observations/101374839,White-eyed Vireo,169294681.jpg,169294657.jpg
54460531,White-faced Ibis,Plegadis chihi,images/White-faced_Ibis/54460531,2020-07-26 08:06:00,11,38.6395001276,-121.7138384805,simpylmare55,https://www.inaturalist.org/observations/54460531,White-faced Ibis,86656131.jpg,86656227.jpg
162328391,White-tailed Kite,Elanus leucurus,images/White-tailed_Kite/162328391,2023-05-14 10:04:00,4,34.4621192512,-119.7600843835,lemma,https://www.inaturalist.org/observations/162328391,White-tailed Kite,281448006.jpg,280671564.jpg
37069461,White-throated Sparrow,Zonotrichia albicollis,images/White-throated_Sparrow/37069461,2019-12-29 11:47:00,3,43.0708566528,-72.6551159606,ckhunt,https://www.inaturalist.org/observations/37069461,White-throated Sparrow,58705042.jpg,58704825.jpg
125920597,White-throated Sparrow,Zonotrichia albicollis,images/White-throated_Sparrow/125920597,2022-07-12 15:15:49,4,46.2973820384,5.8174264153,nroche,https://www.inaturalist.org/observations/125920597,White-throated Sparrow,213665129.jpg,213665090.jpg
113308392,White-throated Swift,Aeronautes saxatalis,images/White-throated_Swift/113308392,2022-04-28 17:14:00,2,37.4252516914,-122.0153243435,seanpmiller,https://www.inaturalist.org/observations/113308392,White-throated Swift,191456656.jpg,191456709.jpg
116692662,White-winged Crossbill,Loxia leucoptera,images/White-winged_Crossbill/116692662,2022-05-10 16:04:00,2,47.6262486766,-52.6953205825,squiggleme,https://www.inaturalist.org/observations/116692662,White-winged Crossbill,197001594.jpg,197001559.jpg
41208175,White-winged Dove,Zenaida asiatica,images/White-winged_Dove/41208175,2020-04-01 07:20:00,2,21.0387731374,-89.6472658239,adorantes,https://www.inaturalist.org/observations/41208175,White-winged Dove,65350361.jpg,65349972.jpg
98624491,White-winged Dove,Zenaida asiatica,images/White-winged_Dove/98624491,2021-06-04 12:39:00,3,23.7284537841,-99.1245573278,alexramirezg,https://www.inaturalist.org/observations/98624491,White-winged Dove,164241721.jpg,164241725.jpg
109744866,White-winged Scoter,Melanitta deglandi,images/White-winged_Scoter/109744866,2022-03-27 12:58:00,6,45.9192166293,-59.9607073551,stevenmcgrath,https://www.inaturalist.org/observations/109744866,White-winged Scoter,185020462.jpg,185020467.jpg
36577184,Wild Turkey,Meleagris gallopavo,images/Wild_Turkey/36577184,2019-12-11 13:56:26,3,46.3257886275,-117.1095445007,kiwikiu,https://www.inaturalist.org/observations/36577184,Wild Turkey,57835828.jpg,57835833.jpg
46666431,Wild Turkey,Meleagris gallopavo,images/Wild_Turkey/46666431,2020-05-20 10:02:00,4,40.4681574,-122.2660085,bapeck8,https://www.inaturalist.org/observations/46666431,Wild Turkey,74014156.jpg,74013107.jpg
108534087,Willet,Tringa semipalmata,images/Willet/108534087,2022-02-06 15:54:00,6,27.6648274,-81.5157535,dinobunny55,https://www.inaturalist.org/observations/108534087,Willet,182865429.jpg,182865431.jpg
139713627,Wilson's Phalarope,Phalaropus tricolor,images/Wilsons_Phalarope/139713627,2022-10-22 09:22:45,4,-12.2247116667,-76.988175,neornithes,https://www.inaturalist.org/observations/139713627,Wilsons Phalarope,239017816.jpg,239017801.jpg
152811120,Wilson's Phalarope,Phalaropus tricolor,images/Wilsons_Phalarope/152811120,2019-11-10 12:35:00,3,38.7659056935,-75.8097012155,apistopanchax,https://www.inaturalist.org/observations/152811120,Wilsons Phalarope,263844081.jpg,263844075.jpg
102799112,Wilson's Snipe,Gallinago delicata,images/Wilsons_Snipe/102799112,2021-12-08 13:50:00,4,39.4305066247,-122.1679808567,charadrius,https://www.inaturalist.org/observations/102799112,Wilsons Snipe,171921002.jpg,171920991.jpg
132998580,Wilson's Snipe,Gallinago delicata,images/Wilsons_Snipe/132998580,2022-08-01 13:45:00,3,50.6869739722,-119.1164469722,fmcghee,https://www.inaturalist.org/observations/132998580,Wilsons Snipe,226472921.jpg,226472910.jpg
115457973,Wilson's Warbler,Cardellina pusilla,images/Wilsons_Warbler/115457973,2022-05-01 10:17:00,3,36.4902417111,-82.4804211268,sherriequillen,https://www.inaturalist.org/observations/115457973,Wilsons Warbler,194855066.jpg,194855058.jpg
150334164,Wilson's Warbler,Cardellina pusilla,images/Wilsons_Warbler/150334164,2023-01-13 17:25:00,9,19.4641868389,-99.0456880373,panecillo,https://www.inaturalist.org/observations/150334164,Wilsons Warbler,259199744.jpg,259199665.jpg
277188809,Winter Wren,Troglodytes hiemalis,images/Winter_Wren/277188809,2025-04-30 2:20 PM,3,43.6577355556,-79.3075627778,nsferguson,https://www.inaturalist.org/observations/277188809,Winter Wren,photo_2.jpg,photo_1.jpg
259547789,Winter Wren,Troglodytes hiemalis,images/Winter_Wren/259547789,2025-01-25 09:47:00,2,43.0971031599,-87.9030046341,andrewdressel,https://www.inaturalist.org/observations/259547789,Winter Wren,465933576.jpg,465933568.jpg
54532518,Wood Duck,Aix sponsa,images/Wood_Duck/54532518,2019-06-11 08:08:00,3,32.8338376268,-96.7139327375,kalamurphyking,https://www.inaturalist.org/observations/54532518,Wood Duck,86775710.jpg,86774211.jpg
68666928,Wood Stork,Mycteria americana,images/Wood_Stork/68666928,2021-01-26 00:00:00,4,28.146125,-82.756768,gonzalez_a_15,https://www.inaturalist.org/observations/68666928,Wood Stork,111246985.jpg,111246984.jpg
100412130,Wood Stork,Mycteria americana,images/Wood_Stork/100412130,2021-11-05 08:25:00,2,42.4720177246,-71.1710835186,jlayman,https://www.inaturalist.org/observations/100412130,Wood Stork,167586117.jpg,167586102.jpg
113164707,Wood Thrush,Hylocichla mustelina,images/Wood_Thrush/113164707,2022-04-27 19:30:00,4,43.6950981509,-79.388827756,tamango,https://www.inaturalist.org/observations/113164707,Wood Thrush,191204855.jpg,191204839.jpg
143217533,Wood Thrush,Hylocichla mustelina,images/Wood_Thrush/143217533,2022-11-28 09:22:00,3,33.3413819864,-116.9026236782,bridgetspencer,https://www.inaturalist.org/observations/143217533,Wood Thrush,245593984.jpg,245593976.jpg
60539642,Wrentit,Chamaea fasciata,images/Wrentit/60539642,2020-09-23 08:08:00,3,37.33143,-122.09709,renjp,https://www.inaturalist.org/observations/60539642,Wrentit,96817208.jpg,96817214.jpg
66231862,Wrentit,Chamaea fasciata,images/Wrentit/66231862,2020-12-06 11:33:00,2,34.495249756,-119.7133158317,conormcmahon,https://www.inaturalist.org/observations/66231862,Wrentit,106708879.jpg,106708883.jpg
267941348,Yellow Warbler,Setophaga petechia,images/Yellow_Warbler/267941348,2025-03-31 11:32:58,2,35.19291259,-111.65486906,nora45060,https://www.inaturalist.org/observations/267941348,Yellow Warbler,photo_2.jpg,photo_1.jpg
253692496,Yellow Warbler,Setophaga petechia,images/Yellow_Warbler/253692496,2024-11-30 18:56:17,4,18.6321993953,-92.0643494278,marcoalp,https://www.inaturalist.org/observations/253692496,Yellow Warbler,photo_2.jpg,photo_4.jpg
46617445,Yellow-bellied Sapsucker,Sphyrapicus varius,images/Yellow-bellied_Sapsucker/46617445,2020-05-19 11:55:00,6,43.070668552,-72.6554163681,ckhunt,https://www.inaturalist.org/observations/46617445,Yellow-bellied Sapsucker,73937440.jpg,73937722.jpg
73702824,Yellow-bellied Sapsucker,Sphyrapicus varius,images/Yellow-bellied_Sapsucker/73702824,2021-04-10 10:51:00,2,43.071915955,-72.6543806842,ckhunt,https://www.inaturalist.org/observations/73702824,Yellow-bellied Sapsucker,120358666.jpg,120358804.jpg
51643033,Yellow-billed Cuckoo,Coccyzus americanus,images/Yellow-billed_Cuckoo/51643033,2020-07-01 17:51:54,3,42.297506868,-79.2225576192,c_k,https://www.inaturalist.org/observations/51643033,Yellow-billed Cuckoo,82063412.jpg,82063340.jpg
58635871,Yellow-billed Cuckoo,Coccyzus americanus,images/Yellow-billed_Cuckoo/58635871,2008-11-03 15:47:00,6,8.991605276,-79.8474070571,sosabartuano,https://www.inaturalist.org/observations/58635871,Yellow-billed Cuckoo,93627919.jpg,93627712.jpg
111746950,Yellow-billed Magpie,Pica nuttalli,images/Yellow-billed_Magpie/111746950,2022-04-16 09:10:42,4,37.1672513475,-121.7349519208,glasscat,https://www.inaturalist.org/observations/111746950,Yellow-billed Magpie,188684214.jpg,188684185.jpg
127867250,Yellow-billed Magpie,Pica nuttalli,images/Yellow-billed_Magpie/127867250,2022-07-24 20:32:00,7,37.4840889651,-120.957141694,sam-darmstadt,https://www.inaturalist.org/observations/127867250,Yellow-billed Magpie,217129273.jpg,217129480.jpg
147008094,Yellow-breasted Chat,Icteria virens,images/Yellow-breasted_Chat/147008094,2023-01-20 09:13:49,4,20.7626766296,-103.377517257,reximiliano,https://www.inaturalist.org/observations/147008094,Yellow-breasted Chat,252881146.jpg,252881114.jpg
98986163,Yellow-crowned Night Heron,Nyctanassa violacea,images/Yellow-crowned_Night-Heron/98986163,2021-10-16 09:27:00,3,29.374172232,-95.6122112274,chrihag,https://www.inaturalist.org/observations/98986163,Yellow-crowned Night-Heron,164921813.jpg,164921794.jpg
106551526,Yellow-crowned Night Heron,Nyctanassa violacea,images/Yellow-crowned_Night-Heron/106551526,2022-02-10 10:32:00,3,-2.6103261559,-80.301217847,juanrrx,https://www.inaturalist.org/observations/106551526,Yellow-crowned Night-Heron,179014929.jpg,179014931.jpg
322642349,Yellow-rumped Warbler,Setophaga coronata,images/Yellow-rumped_Warbler/322642349,2025-10-23 13:48:34,4,48.4202283333,-123.3683383333,gavinh,https://www.inaturalist.org/observations/322642349,Yellow-rumped Warbler,photo_3.jpg,photo_1.jpg
167256587,Yellow-rumped Warbler,Setophaga coronata,images/Yellow-rumped_Warbler/167256587,2023-06-13 12:48:22,2,53.5786866667,-112.83815,mercedesaudrey,https://www.inaturalist.org/observations/167256587,Yellow-rumped Warbler,289721498.jpg,289721388.jpg
42164760,Yellow-throated Vireo,Vireo flavifrons,images/Yellow-throated_Vireo/42164760,2013-12-05 15:24:00,3,0.308986,-78.779328,bit,https://www.inaturalist.org/observations/42164760,Yellow-throated Vireo,66934843.jpg,66934861.jpg
61693550,Yellow-throated Vireo,Vireo flavifrons,images/Yellow-throated_Vireo/61693550,2020-10-03 09:41:00,2,33.0619988321,-83.6068686602,djlavor,https://www.inaturalist.org/observations/61693550,Yellow-throated Vireo,98747131.jpg,98747576.jpg
143444411,Yellow-throated Warbler,Setophaga dominica,images/Yellow-throated_Warbler/143444411,2022-12-01 08:26:00,3,44.2804943107,-73.2904817013,sam-darmstadt,https://www.inaturalist.org/observations/143444411,Yellow-throated Warbler,246003316.jpg,246003332.jpg
153425058,Yellow-throated Warbler,Setophaga dominica,images/Yellow-throated_Warbler/153425058,2020-08-02 10:52:00,2,30.3709252,-81.4067718,cheriphillips,https://www.inaturalist.org/observations/153425058,Yellow-throated Warbler,264989365.jpg,264990608.jpg
